//**************Start***************
CenterX: -2|| CenterY: 9|| Mode: 45
17/6/2564 || 18:1:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:1:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:1:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:1:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:1:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:1:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:1:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:1:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:2:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:3:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:4:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:5:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:6:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:57|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:7:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:5|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:13|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:20|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:28|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:36|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:44|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:52|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:54|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:55|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:56|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:58|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:8:59|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:0|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:1|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:2|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:3|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:4|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:6|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:7|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:8|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:9|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:10|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:11|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:12|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:14|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:15|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:16|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:17|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:18|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:19|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:21|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:22|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:23|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:24|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:25|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:26|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:27|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:29|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:30|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:31|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:32|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:33|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:34|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:35|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:37|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:38|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:39|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:40|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:41|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:42|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:43|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:45|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:46|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:47|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:48|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:49|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:50|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:51|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:53|| AngleX: 0, AngleY: 8 
17/6/2564 || 18:9:54|| AngleX: 0, AngleY: 8 
